image_id,file_path,title,status,check_id,registration_status,review_action,overall_score,metadata_id,embedding_status,image_url,duration_seconds,error
met_448463,artworks_met/met_0047_448463.jpg,"""Portrait of the Russian Ambassador, Prince Andrey Priklonskiy"", Folio from the Davis Album",registered,d29b7050-0c22-4848-b9e4-8d72ca2bb491,allowed,,0.8627097368240355,b607c3b9-46a2-42f1-8282-95896b993d3b,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753714/copyright-registrations/portrait-of-the-russian-ambassador-prince-andrey-priklonskiy-folio-from-the-davis-album-d29b7050-0c22-4848-b9e4-8d72ca2bb491.jpg,12.03,
met_449863,artworks_met/met_0048_449863.jpg,Wall Painting,registered,8e44611c-313e-4f05-a883-30b5431f1449,allowed,,0.40657034516334534,7614c777-33df-499e-a2fa-b3f98b2dae13,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753726/copyright-registrations/wall-painting-8e44611c-313e-4f05-a883-30b5431f1449.jpg,9.22,
met_451023,artworks_met/met_0049_451023.jpg,The Lovers,registered,8f394774-b9c2-4cb0-be18-89bb2325adc3,allowed,,0.6835441410541534,d63b60bd-9eb4-45d7-bd5f-8d6252f997ba,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753735/copyright-registrations/the-lovers-8f394774-b9c2-4cb0-be18-89bb2325adc3.jpg,12.03,
met_451259,artworks_met/met_0050_451259.jpg,"""Dervish With a Lion"", Folio from the Shah Jahan Album",registered,f7673009-8121-4c3a-90cd-522899540564,allowed,,0.8618627667427063,dabce67a-4cff-414c-9485-1186091013e7,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753747/copyright-registrations/dervish-with-a-lion-folio-from-the-shah-jahan-album-f7673009-8121-4c3a-90cd-522899540564.jpg,8.82,
met_451260,artworks_met/met_0051_451260.jpg,"""Red-Headed Vulture and Long-Billed Vulture"", Folio from the Shah Jahan Album",registered,69f28b9f-a051-4975-9629-800b75c67f91,allowed,,0.7274499654769897,19868f60-84ac-4ec9-afae-9f46a2be5415,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753756/copyright-registrations/red-headed-vulture-and-long-billed-vulture-folio-from-the-shah-jahan-album-69f28b9f-a051-4975-9629-800b75c67f91.jpg,12.43,
met_451268,artworks_met/met_0052_451268.jpg,"""Akbar With Lion and Calf"", Folio from the Shah Jahan Album",registered,488d67de-d30d-4d50-ab0c-cc5ffef4fe07,allowed,,0.7688198506832122,b0314b76-b2c2-47ba-9764-b90df676dc4b,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753768/copyright-registrations/akbar-with-lion-and-calf-folio-from-the-shah-jahan-album-488d67de-d30d-4d50-ab0c-cc5ffef4fe07.jpg,11.84,
met_451725,artworks_met/met_0053_451725.jpg,"""The Concourse of the Birds"", Folio 11r from a Mantiq al-Tayr (Language of the Birds)",registered,562792bd-ab78-4b88-8745-96640799939a,allowed,,0.7660972535610198,099d50ed-de83-40a5-9261-8d5295ea0aa7,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753780/copyright-registrations/the-concourse-of-the-birds-folio-11r-from-a-mantiq-al-tayr-language-of-the-birds-562792bd-ab78-4b88-8745-96640799939a.jpg,11.84,
met_452668,artworks_met/met_0054_452668.jpg,Shahnama (Book of Kings) of Firdausi,registered,2ced4b8d-4d29-41fa-9bbe-7a4908c7deae,allowed,,0.7143879055976867,8fe3197e-5f28-4112-a9b6-7ee5ace6890c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753792/copyright-registrations/shahnama-book-of-kings-of-firdausi-2ced4b8d-4d29-41fa-9bbe-7a4908c7deae.jpg,11.82,
met_452948,artworks_met/met_0055_452948.jpg,Lacquer Mirror Case,registered,f416fa9e-c1d1-4ae3-ba02-94a07210f83b,allowed,,0.3819528758525848,959ab9b4-c8e1-486a-8a1d-24fbddb9d0df,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753805/copyright-registrations/lacquer-mirror-case-f416fa9e-c1d1-4ae3-ba02-94a07210f83b.jpg,10.03,
met_453183,artworks_met/met_0056_453183.jpg,The House of Bijapur,registered,92eb2888-4e8c-4792-a50f-1d7f0a9e1216,allowed,,0.7247702479362488,ea0a740f-b979-4ee7-9faf-c619fb55eba7,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753814/copyright-registrations/the-house-of-bijapur-92eb2888-4e8c-4792-a50f-1d7f0a9e1216.jpg,11.83,
met_453250,artworks_met/met_0057_453250.jpg,Study of a Bird,registered,c64ea771-17ef-4e4b-9187-6cfcf1657c6e,allowed,,0.6106625199317932,09711bb7-03fa-4c1d-a400-651b4090ac64,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753825/copyright-registrations/study-of-a-bird-c64ea771-17ef-4e4b-9187-6cfcf1657c6e.jpg,11.84,
met_453336,artworks_met/met_0058_453336.jpg,A Stallion,registered,abfea3a7-3808-4caf-a1d0-53fe9ac26f91,allowed,,0.6695132553577423,12ccd674-17ee-40b3-a2b1-b71cb9f3abbf,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753837/copyright-registrations/a-stallion-abfea3a7-3808-4caf-a1d0-53fe9ac26f91.jpg,11.82,
met_453351,artworks_met/met_0059_453351.jpg,"""The Angel Gabriel meets 'Amr ibn Zaid (the Shepherd)"", Folio from a Siyer-i Nebi (the Life of the Prophet)",registered,bddec852-857f-49c0-b602-0f49b9117da2,allowed,,0.7595936775207519,237c60db-f610-454c-834e-a8a779271b5a,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753849/copyright-registrations/the-angel-gabriel-meets-amr-ibn-zaid-the-shepherd-folio-from-a-siyer-i-nebi-the-life-of-the-prophet-bddec852-857f-49c0-b602-0f49b9117da2.jpg,9.22,
met_454624,artworks_met/met_0060_454624.jpg,"""Black Buck"", Folio from the Shah Jahan Album",registered,37ed1624-ed64-4004-ab52-5ce9835d6141,allowed,,0.7179056882858277,17d9457a-b3f9-4868-bcff-24878f3b9f83,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753859/copyright-registrations/black-buck-folio-from-the-shah-jahan-album-37ed1624-ed64-4004-ab52-5ce9835d6141.jpg,12.03,
met_456949,artworks_met/met_0061_456949.jpg,Great Indian Fruit Bat,registered,20dae730-8a2e-4be6-aca5-0ca103900184,allowed,,0.29457598030567167,5d70fcc7-dfd9-425d-b02f-f5fd4d5b89ad,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753870/copyright-registrations/great-indian-fruit-bat-20dae730-8a2e-4be6-aca5-0ca103900184.jpg,11.84,
met_466105,artworks_met/met_0062_466105.jpg,Booklet with Scenes of the Passion,registered,39fc8f4d-b9f7-441a-b6e3-378ff5ee5a72,allowed,,0.6232411742210388,2ae157f4-703e-490c-9c25-1a65c9a88859,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753883/copyright-registrations/booklet-with-scenes-of-the-passion-39fc8f4d-b9f7-441a-b6e3-378ff5ee5a72.jpg,9.02,
met_472310,artworks_met/met_0063_472310.jpg,Torso of Christ,registered,cd53721d-83d1-4a8d-a542-d71ac0ec5935,allowed,,0.27992671728134155,4b14c749-bbc0-418f-ab27-1ac1507991d4,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753891/copyright-registrations/torso-of-christ-cd53721d-83d1-4a8d-a542-d71ac0ec5935.jpg,12.04,
met_544502,artworks_met/met_0064_544502.jpg,Ceiling painting from the palace of Amenhotep III,registered,1629546b-6d6e-47b0-9710-45ae0b851723,allowed,,0.3382939577102661,cf4b4de3-599e-4beb-ac7b-92129da335a3,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753904/copyright-registrations/ceiling-painting-from-the-palace-of-amenhotep-iii-1629546b-6d6e-47b0-9710-45ae0b851723.jpg,9.02,
met_547758,artworks_met/met_0065_547758.jpg,Mummy with a Painted Mask Depicting a Woman Holding a Goblet,registered,8182a707-fd88-4942-9ab1-0186b3840841,allowed,,0.7084237933158875,55b0c398-5079-4ec2-b457-f8ee182638d0,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753912/copyright-registrations/mummy-with-a-painted-mask-depicting-a-woman-holding-a-goblet-8182a707-fd88-4942-9ab1-0186b3840841.jpg,11.83,
met_556954,artworks_met/met_0066_556954.jpg,Painting Palette,registered,756979ec-d1c4-4b21-8e3e-319385c6fcae,allowed,,0.31994240283966063,f4d37fc2-0a85-42ac-803d-d9045d9028c2,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753924/copyright-registrations/painting-palette-756979ec-d1c4-4b21-8e3e-319385c6fcae.jpg,9.02,
met_691053,artworks_met/met_0067_691053.jpg,Painting,registered,5e62a3b6-4394-4251-9f14-0910e7ae3d93,allowed,,0.735512512922287,0411324a-a049-4f4a-bd12-a0b96f6ed815,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753933/copyright-registrations/painting-5e62a3b6-4394-4251-9f14-0910e7ae3d93.jpg,11.84,
met_910555,artworks_met/met_0068_910555.jpg,The Thirty-Six Poetic Immortals,registered,a9eb2687-fa13-4df0-a2b7-81524c0e0c98,allowed,,0.5483110129833222,5dc31ce5-437b-4ad6-835b-941449f43867,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753945/copyright-registrations/the-thirty-six-poetic-immortals-a9eb2687-fa13-4df0-a2b7-81524c0e0c98.jpg,9.22,
